,Province,Code Province,Territoire,Code Territoire,Zone de Santé,Pcode ZS,CLSHL_CO1_IN1_atteint,CLSHL_CO1_IN3_atteint,CLSHL_CO1_IN2_atteint,CLSHL_CO2_IN2_atteint,CLSHL_CO2_IN1_atteint,CLSHL_CO3_IN2_atteint,CLSHL_CO3_IN3_atteint,CLSHL_CO3_IN1_atteint,CLSHL_CO4_IN3_atteint,CLSHL_CO4_IN2_atteint,CLSHL_CO4_IN1_atteint,code zs_x,CLSHL_CO1_IN1_Total cible,CLSHL_CO1_IN3_Total cible,CLSHL_CO1_IN2_Total cible,CLSHL_CO2_IN2_Total cible,CLSHL_CO2_IN1_Total cible,CLSHL_CO3_IN2_Total cible,CLSHL_CO3_IN3_Total cible,CLSHL_CO3_IN1_Total cible,CLSHL_CO4_IN3_Total cible,CLSHL_CO4_IN2_Total cible,CLSHL_CO4_IN1_Total cible,CLNUT_CO1_IN1_atteint,CLNUT_CO1_IN2_atteint,CLNUT_CO1_IN3_atteint,CLNUT_CO1_IN1_Total cible,CLNUT_CO1_IN2_Total cible,CLNUT_CO1_IN3_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLAME_CO1_IN2_atteint,CLAME_CO1_IN3_atteint,CLAME_CO1_IN1_atteint,CLAME_CO2_IN1_atteint,CLAME_CO3_IN2_atteint,CLAME_CO3_IN3_atteint,CLAME_CO3_IN1_atteint,code zs_x,CLAME_CO1_IN2_Total cible,CLAME_CO1_IN3_Total cible,CLAME_CO1_IN1_Total cible,CLAME_CO2_IN1_Total cible,CLAME_CO3_IN2_Total cible,CLAME_CO3_IN3_Total cible,CLAME_CO3_IN1_Total cible,CLEDU_CO1_IN1_atteint,CLEDU_CO2_IN1_atteint,CLEDU_CO3_IN1_atteint,CLEDU_CO4_IN1_atteint,CLEDU_CO1_IN1_Total cible,CLEDU_CO2_IN1_Total cible,CLEDU_CO3_IN1_Total cible,CLEDU_CO4_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLWSH_CO1_IN1_atteint,CLWSH_CO2_IN1_atteint,CLWSH_CO3_IN1_atteint,CLWSH_CO4_IN1_atteint,CLWSH_CO5_IN1_atteint,code zs_x,CLWSH_CO1_IN1_Total cible,CLWSH_CO2_IN1_Total cible,CLWSH_CO3_IN1_Total cible,CLWSH_CO4_IN1_Total cible,CLWSH_CO5_IN1_Total cible,CLFSC_CO1_IN2_atteint,CLFSC_CO1_IN1_atteint,CLFSC_CO2_IN2_atteint,CLFSC_CO2_IN1_atteint,CLFSC_CO1_IN2_Total cible,CLFSC_CO1_IN1_Total cible,CLFSC_CO2_IN2_Total cible,CLFSC_CO2_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO_CO1_IN2_atteint,CLPRO_CO1_IN1_atteint,CLPRO_CO2_IN1_atteint,CLPRO_CO3_IN1_atteint,CLPRO_CO4_IN1_atteint,code zs_x,CLPRO_CO1_IN2_Total cible,CLPRO_CO1_IN1_Total cible,CLPRO_CO2_IN1_Total cible,CLPRO_CO3_IN1_Total cible,CLPRO_CO4_IN1_Total cible,CLPRO-CPN_CO1_IN1_atteint,CLPRO-CPN_CO2_IN2_atteint,CLPRO-CPN_CO3_IN1_atteint,CLPRO-CPN_CO4_IN2_atteint,CLPRO-CPN_CO4_IN1_atteint,CLPRO-CPN_CO5_IN1_atteint,CLPRO-CPN_CO6_IN1_atteint,CLPRO-CPN_CO7_IN1_atteint,CLPRO-CPN_CO1_IN1_Total cible,CLPRO-CPN_CO2_IN2_Total cible,CLPRO-CPN_CO3_IN1_Total cible,CLPRO-CPN_CO4_IN2_Total cible,CLPRO-CPN_CO4_IN1_Total cible,CLPRO-CPN_CO5_IN1_Total cible,CLPRO-CPN_CO6_IN1_Total cible,CLPRO-CPN_CO7_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO-GBV_CO1_IN5_atteint,CLPRO-GBV_CO1_IN4_atteint,CLPRO-GBV_CO1_IN3_atteint,CLPRO-GBV_CO1_IN1_atteint,CLPRO-GBV_CO1_IN2_atteint,CLPRO-GBV_CO2_IN1_atteint,CLPRO-GBV_CO2_IN2_atteint,CLPRO-GBV_CO3_IN1_atteint,CLPRO-GBV_CO3_IN3_atteint,CLPRO-GBV_CO3_IN2_atteint,code zs_x,CLPRO-GBV_CO1_IN5_Total cible,CLPRO-GBV_CO1_IN4_Total cible,CLPRO-GBV_CO1_IN3_Total cible,CLPRO-GBV_CO1_IN1_Total cible,CLPRO-GBV_CO1_IN2_Total cible,CLPRO-GBV_CO2_IN1_Total cible,CLPRO-GBV_CO2_IN2_Total cible,CLPRO-GBV_CO3_IN1_Total cible,CLPRO-GBV_CO3_IN3_Total cible,CLPRO-GBV_CO3_IN2_Total cible,CLPRO-HLP_CO1_IN2_atteint,CLPRO-HLP_CO1_IN1_atteint,CLPRO-HLP_CO2_IN1_atteint,CLPRO-HLP_CO3_IN1_atteint,CLPRO-HLP_CO3_IN2_atteint,CLPRO-HLP_CO4_IN1_atteint,CLPRO-HLP_CO1_IN2_Total cible,CLPRO-HLP_CO1_IN1_Total cible,CLPRO-HLP_CO2_IN1_Total cible,CLPRO-HLP_CO3_IN1_Total cible,CLPRO-HLP_CO3_IN2_Total cible,CLPRO-HLP_CO4_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO-MIN_CO1_IN1_atteint,CLPRO-MIN_CO2_IN1_atteint,CLPRO-MIN_CO3_IN1_atteint,code zs_x,CLPRO-MIN_CO1_IN1_Total cible,CLPRO-MIN_CO2_IN1_Total cible,CLPRO-MIN_CO3_IN1_Total cible,CLHEA_CO1_IN1_atteint,CLHEA_CO1_IN3_atteint,CLHEA_CO1_IN2_atteint,CLHEA_CO2_IN4_atteint,CLHEA_CO2_IN1_atteint,CLHEA_CO2_IN2_atteint,CLHEA_CO2_IN3_atteint,CLHEA_CO2_IN5_atteint,CLHEA_CO3_IN2_atteint,CLHEA_CO3_IN1_atteint,CLHEA_CO1_IN1_Total cible,CLHEA_CO1_IN3_Total cible,CLHEA_CO1_IN2_Total cible,CLHEA_CO2_IN4_Total cible,CLHEA_CO2_IN1_Total cible,CLHEA_CO2_IN2_Total cible,CLHEA_CO2_IN3_Total cible,CLHEA_CO2_IN5_Total cible,CLHEA_CO3_IN2_Total cible,CLHEA_CO3_IN1_Total cible
147,Sud-Ubangi,CD42,Kungu,CD4204,Boto,CD4204ZS02,0,0,0,0,0,0,0,0,0,0,0,CD4204ZS02,,,,,,,,,,,,5,0,0,0,0,,Sud-Ubangi,CD42,Kungu,CD4204,Boto,0,0,0,0,0,0,0,CD4204ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Kungu,CD4204,Boto,0,0,0,0,0,CD4204ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Kungu,CD4204,Boto,0,0,0,0,0,CD4204ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Kungu,CD4204,Boto,0,0,0,3,33.3333333333333,0,0,0,0,0,CD4204ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Kungu,CD4204,Boto,0,0,0,CD4204ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0
148,Sud-Ubangi,CD42,Kungu,CD4204,Kungu,CD4204ZS03,0,0,0,0,0,0,0,0,0,0,0,CD4204ZS03,,,,,,,,,,,,2,0,0,0,0,,Sud-Ubangi,CD42,Kungu,CD4204,Kungu,0,0,0,0,0,0,0,CD4204ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Kungu,CD4204,Kungu,0,0,0,0,0,CD4204ZS03,0,0,0,0,0,6845,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Kungu,CD4204,Kungu,0,0,0,0,0,CD4204ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Kungu,CD4204,Kungu,0,0,0,16,81.25,0,0,0,0,0,CD4204ZS03,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Kungu,CD4204,Kungu,0,0,0,CD4204ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3133,0,0
149,Sud-Ubangi,CD42,Libenge,CD4205,Libenge,CD4205ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4205ZS01,,,,,,,,,,,,51,0,0,0,0,,Sud-Ubangi,CD42,Libenge,CD4205,Libenge,0,0,0,0,0,0,0,CD4205ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Libenge,CD4205,Libenge,6879,0,0,0,0,CD4205ZS01,0,0,0,0,0,29576,9004,0,0,0,0,0,0,Sud-Ubangi,CD42,Libenge,CD4205,Libenge,0,0,0,0,0,CD4205ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Libenge,CD4205,Libenge,0,0,0,12,75,0,0,0,0,0,CD4205ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Libenge,CD4205,Libenge,0,0,0,CD4205ZS01,42508,0,42508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3339,0,0
150,Sud-Ubangi,CD42,Libenge,CD4205,Mawuya,CD4205ZS02,0,0,0,0,0,0,0,0,0,0,0,CD4205ZS02,,,,,,,,,,,,0,0,0,0,0,,Sud-Ubangi,CD42,Libenge,CD4205,Mawuya,0,0,0,0,0,0,0,CD4205ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Libenge,CD4205,Mawuya,0,0,0,0,0,CD4205ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Libenge,CD4205,Mawuya,0,0,0,0,0,CD4205ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Libenge,CD4205,Mawuya,0,0,0,2,50,0,0,0,0,0,CD4205ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Libenge,CD4205,Mawuya,0,0,0,CD4205ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261,0,0
151,Sud-Ubangi,CD42,Zongo,CD4206,Zongo,CD4206ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4206ZS01,,,,,,,,,,,,105,0,0,0,0,,Sud-Ubangi,CD42,Zongo,CD4206,Zongo,0,0,0,0,0,0,0,CD4206ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Zongo,CD4206,Zongo,3575,0,0,0,0,CD4206ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Zongo,CD4206,Zongo,0,0,0,0,0,CD4206ZS01,0,0,0,0,0,11939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Zongo,CD4206,Zongo,0,0,0,9,55.5555555555556,0,0,0,0,0,CD4206ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Sud-Ubangi,CD42,Zongo,CD4206,Zongo,0,0,0,CD4206ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Nord-Ubangi,CD43,Gbadolite,CD4301,Gbadolite,CD4301ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4301ZS01,,,,,,,,,,,,55,0,0,2890,2905,0,Nord-Ubangi,CD43,Gbadolite,CD4301,Gbadolite,0,0,0,0,0,0,0,CD4301ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Gbadolite,CD4301,Gbadolite,0,0,0,0,0,CD4301ZS01,0,0,0,0,0,18404,0,1225,0,0,0,0,0,Nord-Ubangi,CD43,Gbadolite,CD4301,Gbadolite,0,0,0,0,0,CD4301ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Gbadolite,CD4301,Gbadolite,0,0,0,5,60,0,0,0,0,0,CD4301ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Gbadolite,CD4301,Gbadolite,0,0,0,CD4301ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.7,0
153,Nord-Ubangi,CD43,Mobayi-Mbongo,CD4302,Mobayi Mbongo,CD4302ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4302ZS01,,,,,,,,,,,,72,0,0,543,1929,0,Nord-Ubangi,CD43,Mobayi-Mbongo,CD4302,Mobayi Mbongo,0,0,0,0,0,0,0,CD4302ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Mobayi-Mbongo,CD4302,Mobayi Mbongo,0,0,0,0,0,CD4302ZS01,0,0,0,0,0,0,0,5775,0,0,0,0,0,Nord-Ubangi,CD43,Mobayi-Mbongo,CD4302,Mobayi Mbongo,0,0,0,0,0,CD4302ZS01,0,0,0,0,0,9934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Mobayi-Mbongo,CD4302,Mobayi Mbongo,0,0,0,24,41.6666666666667,0,0,0,0,0,CD4302ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Mobayi-Mbongo,CD4302,Mobayi Mbongo,0,0,0,CD4302ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1653,0,0
154,Nord-Ubangi,CD43,Yakoma,CD4304,Abuzi,CD4304ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4304ZS01,,,,,,,,,,,,76,0,0,1519,1523,0,Nord-Ubangi,CD43,Yakoma,CD4304,Abuzi,0,0,0,0,0,0,0,CD4304ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Abuzi,0,0,0,0,0,CD4304ZS01,0,0,1985,0,0,0,0,0,0,4384.6,5358.95,2808.33,4680.56,Nord-Ubangi,CD43,Yakoma,CD4304,Abuzi,0,0,0,0,0,CD4304ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Abuzi,0,0,0,1,0,0,0,0,0,0,CD4304ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Abuzi,0,0,0,CD4304ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1120,545.8,0
155,Nord-Ubangi,CD43,Yakoma,CD4304,Wapinda,CD4304ZS02,0,0,0,0,0,0,0,0,0,0,0,CD4304ZS02,,,,,,,,,,,,77,0,0,1568,1571,0,Nord-Ubangi,CD43,Yakoma,CD4304,Wapinda,0,0,0,0,0,0,0,CD4304ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Wapinda,0,0,0,0,0,CD4304ZS02,0,0,2050,0,0,0,0,0,0,4019.65,4912.9,2574.58,4290.97,Nord-Ubangi,CD43,Yakoma,CD4304,Wapinda,0,0,0,0,0,CD4304ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Wapinda,0,0,0,0,0,0,0,0,0,0,CD4304ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Wapinda,0,0,0,CD4304ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.8,0
156,Nord-Ubangi,CD43,Yakoma,CD4304,Wasolo,CD4304ZS03,0,0,0,0,0,0,0,0,0,0,0,CD4304ZS03,,,,,,,,,,,,26,0,0,1463,1465,0,Nord-Ubangi,CD43,Yakoma,CD4304,Wasolo,0,0,0,0,0,0,0,CD4304ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Wasolo,0,0,0,0,0,CD4304ZS03,0,0,1912,0,0,0,0,0,0,4613.47,5638.68,2954.93,4924.88,Nord-Ubangi,CD43,Yakoma,CD4304,Wasolo,0,0,0,0,0,CD4304ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Wasolo,0,0,0,1,100,0,0,0,0,0,CD4304ZS03,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Wasolo,0,0,0,CD4304ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080,523.8,0
157,Nord-Ubangi,CD43,Yakoma,CD4304,Yakoma,CD4304ZS04,0,0,0,0,0,0,0,0,0,0,0,CD4304ZS04,,,,,,,,,,,,93,0,0,0,0,,Nord-Ubangi,CD43,Yakoma,CD4304,Yakoma,0,0,0,0,0,0,0,CD4304ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Yakoma,0,0,0,0,0,CD4304ZS04,0,0,0,0,0,0,0,0,0,7032.98,8595.87,4504.63,7507.71,Nord-Ubangi,CD43,Yakoma,CD4304,Yakoma,0,0,0,0,0,CD4304ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Yakoma,0,0,0,8,37.5,0,0,0,0,0,CD4304ZS04,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Yakoma,CD4304,Yakoma,0,0,0,CD4304ZS04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Nord-Ubangi,CD43,Businga,CD4305,Businga,CD4305ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4305ZS01,,,,,,,,,,,,126,0,0,2552,2564,0,Nord-Ubangi,CD43,Businga,CD4305,Businga,0,0,3500,0,0,0,0,CD4305ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Businga,0,0,0,0,0,CD4305ZS01,0,0,3335,0,0,0,0,0,0,7367.67,9004.93,4718.99,7864.99,Nord-Ubangi,CD43,Businga,CD4305,Businga,0,0,0,0,0,CD4305ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Businga,0,0,0,7,57.1428571428571,0,0,0,0,0,CD4305ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Businga,0,0,0,CD4305ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.5,0
159,Nord-Ubangi,CD43,Businga,CD4305,Karawa,CD4305ZS02,0,0,0,0,0,0,0,0,0,0,0,CD4305ZS02,,,,,,,,,,,,172,0,0,5009,5024,0,Nord-Ubangi,CD43,Businga,CD4305,Karawa,0,0,0,0,0,0,0,CD4305ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Karawa,0,0,0,0,0,CD4305ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Karawa,0,0,0,0,0,CD4305ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Karawa,0,0,0,6,50,0,0,0,0,0,CD4305ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Karawa,0,0,0,CD4305ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799.6,0
160,Nord-Ubangi,CD43,Businga,CD4305,Loko,CD4305ZS03,0,0,0,0,0,0,0,0,0,0,0,CD4305ZS03,,,,,,,,,,,,65,0,0,2515,2520,0,Nord-Ubangi,CD43,Businga,CD4305,Loko,0,0,0,0,0,0,0,CD4305ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Loko,0,0,0,0,0,CD4305ZS03,0,0,3287,0,0,0,0,0,0,7260.93,8874.47,4650.63,7751.04,Nord-Ubangi,CD43,Businga,CD4305,Loko,0,0,0,0,0,CD4305ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Loko,0,0,0,7,71.4285714285714,0,0,0,0,0,CD4305ZS03,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Businga,CD4305,Loko,0,0,0,CD4305ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856,901.4,0
161,Nord-Ubangi,CD43,Bosobolo,CD4306,Bili,CD4306ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4306ZS01,,,,,,,,,,,,167,0,0,559,3699,0,Nord-Ubangi,CD43,Bosobolo,CD4306,Bili,0,0,0,0,0,0,0,CD4306ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Bosobolo,CD4306,Bili,0,0,0,0,0,CD4306ZS01,0,0,0,0,0,0,0,0,6956,12426.32,15187.73,7959.06,13265.1,Nord-Ubangi,CD43,Bosobolo,CD4306,Bili,0,0,0,0,0,CD4306ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Bosobolo,CD4306,Bili,0,0,0,25,0,0,0,0,0,0,CD4306ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Bosobolo,CD4306,Bili,0,0,0,CD4306ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,0
162,Nord-Ubangi,CD43,Bosobolo,CD4306,Bosobolo,CD4306ZS02,0,0,0,0,0,0,0,0,0,0,0,CD4306ZS02,,,,,,,,,,,,39,0,0,3289,3302,0,Nord-Ubangi,CD43,Bosobolo,CD4306,Bosobolo,0,0,0,0,0,0,0,CD4306ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Bosobolo,CD4306,Bosobolo,0,0,0,0,0,CD4306ZS02,0,0,4299,0,0,14324,0,0,0,8703.97,10638.18,5574.89,9291.49,Nord-Ubangi,CD43,Bosobolo,CD4306,Bosobolo,0,0,0,0,0,CD4306ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Bosobolo,CD4306,Bosobolo,0,0,0,22,77.2727272727273,0,0,0,0,0,CD4306ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Nord-Ubangi,CD43,Bosobolo,CD4306,Bosobolo,0,0,0,CD4306ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2427,1185,0
163,Mongala,CD44,Lisala,CD4402,Binga,CD4402ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4402ZS01,,,,,,,,,,,,29,0,0,1849,4774,0,Mongala,CD44,Lisala,CD4402,Binga,0,0,0,0,0,0,0,CD4402ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Binga,0,0,0,0,0,CD4402ZS01,0,0,0,14184,14184,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Binga,0,0,0,0,0,CD4402ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Binga,0,0,0,0,0,0,0,0,0,0,CD4402ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Binga,0,0,0,CD4402ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28367,51,0,0,683.9,0
164,Mongala,CD44,Lisala,CD4402,Boso Manzi,CD4402ZS02,0,0,0,0,0,0,0,0,0,0,0,CD4402ZS02,,,,,,,,,,,,4,0,0,832,2169,0,Mongala,CD44,Lisala,CD4402,Boso Manzi,0,0,0,0,0,0,0,CD4402ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Boso Manzi,0,0,0,0,0,CD4402ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Boso Manzi,0,0,0,0,0,CD4402ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Boso Manzi,0,0,0,0,0,0,0,0,0,0,CD4402ZS02,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Boso Manzi,0,0,0,CD4402ZS02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0
165,Mongala,CD44,Lisala,CD4402,Lisala,CD4402ZS03,0,0,0,0,0,0,0,0,0,0,0,CD4402ZS03,,,,,,,,,,,,0,0,0,1831,4761,0,Mongala,CD44,Lisala,CD4402,Lisala,0,0,0,0,0,0,0,CD4402ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Lisala,0,0,0,0,0,CD4402ZS03,0,0,0,14050,14050,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Lisala,0,0,0,0,0,CD4402ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Lisala,0,0,0,12,100,0,0,0,0,0,CD4402ZS03,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Lisala,CD4402,Lisala,0,0,0,CD4402ZS03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28100,606,0,0,709.4,0
166,Mongala,CD44,Bumba,CD4404,Bumba,CD4404ZS01,0,0,0,0,0,0,0,0,0,0,0,CD4404ZS01,,,,,,,,,,,,1,0,0,1462,3796,0,Mongala,CD44,Bumba,CD4404,Bumba,0,0,0,0,0,0,0,CD4404ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Bumba,CD4404,Bumba,0,0,0,0,0,CD4404ZS01,0,0,0,11214,11214,0,0,0,0,0,0,0,0,Mongala,CD44,Bumba,CD4404,Bumba,0,0,0,0,0,CD4404ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Bumba,CD4404,Bumba,0,0,0,5,100,0,0,0,0,0,CD4404ZS01,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Mongala,CD44,Bumba,CD4404,Bumba,0,0,0,CD4404ZS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22428,426,0,0,561.8,0
